angDist,_RAJ2000,_DEJ2000,Seq,RAJ2000,DEJ2000,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,[3.6],e_[3.6],[4.5],e_[4.5],[5.8],e_[5.8],[8.0],e_[8.0],[24],e_[24],AKs,alpha,Cl,2M,Simbad,Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
0.218185,85.279125,-7.7878056,481,05 41 06.99,-07 47 16.1,13.55,0.02,13.01,0.03,12.64,0.03,12.26,0.01,12.17,0.01,11.97,0.02,11.54,0.02,6.98,0.03,0.0,-2.0,D,2M,Simbad,3015814439117896704,85.27917781337,-7.78777501968,158.42808500,156.83250400,159.96510300,159.14991800,157.65786700,160.67793300,10033
0.432202,85.27275,-7.7854444,483,05 41 05.46,-07 47 07.6,12.65,0.02,11.23,0.03,10.26,0.02,9.1,0.01,8.7,0.01,8.39,0.01,7.89,0.01,4.98,0.01,0.44,-1.46,D,2M,Simbad,3015814439117897088,85.27287083477,-7.78543543447,397.34341400,386.31033300,412.14303600,399.80535900,387.40515100,412.42715500,10033
0.457748,84.6524167,-7.7762222,484,05 38 36.58,-07 46 34.4,11.85,0.02,11.05,0.02,10.72,0.02,10.29,0.01,10.04,0.01,9.7,0.01,9.0,0.01,6.76,0.02,0.11,-1.35,D,2M,Simbad,3015638036220467200,84.65254464002,-7.77621226660,1343.10779000,671.80944800,2673.12207000,604.31280500,455.00729400,970.10467500,10133
0.220941,85.2055,-7.7756944,485,05 40 49.32,-07 46 32.5,14.0,0.03,12.4,0.03,11.72,0.02,11.4,0.01,11.26,0.01,11.12,0.01,10.7,0.01,5.24,0.01,0.87,-2.04,D,2M,Simbad,3015816225824292736,85.20548901644,-7.77575479997,495.58544900,445.27987700,549.00970500,456.22323600,410.75286900,504.39456200,10033
0.379237,85.2794167,-7.7728889,486,05 41 07.06,-07 46 22.4,13.46,0.02,12.54,0.03,12.08,0.03,11.57,0.01,11.31,0.01,10.89,0.01,10.22,0.01,7.4,0.03,0.16,-1.26,D,2M,Simbad,3015814537901375872,85.27951857301,-7.77291904942,426.06268300,409.23648100,442.80084200,423.41381800,405.78903200,440.93103000,10033
0.520056,85.26925,-7.7611389,487,05 41 04.62,-07 45 40.1,11.63,0.03,10.67,0.03,10.3,0.02,10.11,0.01,10.03,0.01,9.92,0.01,9.8,0.01,6.17,0.02,0.3,-2.47,D,2M,Simbad,3015817492838888832,85.26936174159,-7.76123169106,452.81921400,430.18127400,478.68225100,440.82366900,424.52960200,459.68823200,10033
0.320411,85.1839583,-7.7526944,488,05 40 44.15,-07 45 09.7,13.05,0.03,11.37,0.02,10.57,0.02,9.3,0.01,8.89,0.01,8.45,0.01,8.06,0.01,5.72,0.01,0.88,-1.4,D,2M,Simbad,3015817046162436352,85.18404761014,-7.75268489259,411.17294300,385.38955700,436.19598400,422.09732100,396.13851900,457.41595500,10022
0.263421,84.60375,-7.7436389,492,05 38 24.90,-07 44 37.1,15.94,0.1,15.18,0.1,14.61,0.13,13.92,0.01,13.51,0.01,13.23,0.04,12.68,0.04,,,0.0,-1.44,D,2M,Simbad,3015639131436237568,84.60380483409,-7.74358988948,278.65686000,239.53633100,328.24893200,324.45639000,284.82128900,367.58520500,10033
0.296585,84.69925,-7.7423889,493,05 38 47.82,-07 44 32.6,12.28,0.02,11.38,0.03,10.71,0.02,9.77,0.01,9.33,0.01,8.93,0.01,8.28,0.01,5.79,0.02,0.0,-1.14,D,2M,Simbad,3015644083534412544,84.69932757536,-7.74241853999,213.59254500,201.61921700,222.75718700,209.96777300,200.20262100,220.01702900,10033
0.450248,84.90125,-7.7308611,495,05 39 36.30,-07 43 51.1,12.07,0.02,11.15,0.02,10.66,0.02,9.91,0.01,9.57,0.01,9.25,0.01,8.55,0.01,5.01,0.02,0.15,-1.29,D,2M,Simbad,3015633157137720704,84.90137441191,-7.73084002876,398.29470800,388.20986900,406.33181800,395.44598400,387.07611100,405.40380900,10033
0.299547,85.24925,-7.7206944,497,05 40 59.82,-07 43 14.5,14.76,0.04,14.14,0.04,13.61,0.06,13.11,0.01,12.83,0.01,12.53,0.02,11.88,0.03,9.15,0.15,0.0,-1.43,D,2M,Simbad,3015817973875374208,85.24933308354,-7.72070645032,421.50442500,385.33267200,458.57763700,424.17742900,383.53097500,469.73516800,10032
0.262147,84.480875,-7.6581389,505,05 37 55.41,-07 39 29.3,15.55,0.06,14.11,0.04,13.2,0.04,11.99,0.01,11.41,0.01,10.89,0.01,10.03,0.01,7.3,0.03,0.51,-0.6,D,2M,Simbad,3015690155647658112,84.48089974892,-7.65820746335,573.82788100,463.72921800,718.57659900,686.77124000,553.83648700,827.48828100,10033
0.351198,84.6084167,-7.6330833,506,05 38 26.02,-07 37 59.1,12.0,0.02,11.2,0.03,10.89,0.02,10.37,0.01,9.95,0.01,9.65,0.01,8.87,0.01,6.06,0.02,0.13,-1.15,D,2M,Simbad,3015649443653596288,84.60851479507,-7.63309130653,401.31649800,394.15643300,409.23498500,401.02047700,394.32351700,407.94494600,10033
0.390803,84.9968333,-7.6258056,508,05 39 59.24,-07 37 32.9,9.57,0.02,9.18,0.02,9.05,0.02,8.54,0.01,8.13,0.01,7.64,0.01,5.94,0.01,2.48,0.01,0.0,0.1,D,2M,Simbad,3016010427065215744,84.99693504769,-7.62584577728,353.16302500,351.49160800,355.02844200,353.68316700,351.80209400,355.72735600,10033
0.130489,84.4719583,-7.5625,511,05 37 53.27,-07 33 45.0,14.35,0.04,13.8,0.04,13.41,0.05,12.99,0.01,12.74,0.01,12.6,0.02,12.12,0.03,9.11,0.13,0.0,-1.86,D,2M,Simbad,3015697959604175616,84.47194130807,-7.56246790453,406.74877900,386.81454500,431.41183500,395.17022700,377.27139300,414.66976900,10033
0.073805,85.0574583,-7.5378056,512,05 40 13.79,-07 32 16.1,12.79,0.02,11.67,0.03,11.1,0.02,10.17,0.01,9.61,0.01,8.9,0.01,7.59,0.01,3.04,0.01,0.35,0.12,D,2M,Simbad,3016012694807946240,85.05745383506,-7.53778558211,408.30648800,387.78778100,431.26892100,467.74612400,455.86019900,482.65112300,10010
0.283616,85.226125,-7.5300556,513,05 40 54.27,-07 31 48.2,15.9,0.08,14.78,0.06,14.25,0.08,13.62,0.01,13.28,0.01,12.93,0.03,12.44,0.05,9.37,0.16,0.37,-1.48,D,2M,Simbad,3016015095694269312,85.22605215921,-7.53008709561,743.89178500,482.09530600,1198.97412000,2627.38965000,2246.19702000,3032.02124000,20033
0.618080,84.6360417,-7.5144722,516,05 38 32.65,-07 30 52.1,12.71,0.02,11.98,0.03,11.63,0.02,11.23,0.01,10.95,0.01,10.67,0.01,10.12,0.01,8.45,0.07,0.0,-1.56,D,2M,Simbad,3015699127835266944,84.63621468103,-7.51448034967,388.35150100,380.45715300,395.45285000,388.80322300,382.30270400,395.32754500,10033
0.209838,85.0481667,-7.5113333,517,05 40 11.56,-07 30 40.8,13.78,0.02,12.47,0.03,11.81,0.03,11.06,0.01,10.62,0.01,10.23,0.01,9.47,0.01,6.73,0.04,0.52,-1.03,D,2M,Simbad,3016013004045591296,85.04819096755,-7.51138639126,388.72345000,364.02633700,417.37283300,388.96704100,360.23178100,432.05297900,10022
0.222074,84.04875,-7.5031111,522,05 36 11.70,-07 30 11.2,13.95,0.03,13.25,0.04,12.9,0.02,12.49,0.01,12.17,0.01,,,11.15,0.03,8.6,0.1,0.0,,D,2M,Simbad,3015710878865725312,84.04879638663,-7.50306998677,392.77340700,382.72537200,407.94317600,390.41223100,376.19625900,403.52755700,10033
0.156206,85.186125,-7.4984722,525,05 40 44.67,-07 29 54.5,12.45,0.02,11.24,0.03,10.54,0.02,9.06,0.01,8.11,0.01,7.51,0.01,6.58,0.01,3.49,0.01,0.36,-0.04,D,2M,Simbad,3016018398524513152,85.18615072962,-7.49843710006,450.65210000,424.41607700,479.22799700,439.16781600,415.31131000,472.10861200,10033
0.284295,85.06375,-7.4796667,530,05 40 15.30,-07 28 46.8,14.04,0.03,12.27,0.03,11.25,0.02,9.92,0.01,9.29,0.01,8.47,0.01,7.29,0.01,4.09,0.01,0.83,0.2,D,2M,Simbad,3016024888219268608,85.06382074937,-7.47970297314,403.09457400,378.23156700,430.00161700,398.98407000,369.94842500,423.83776900,10011
0.497633,84.7270417,-7.4643889,532,05 38 54.49,-07 27 51.8,12.19,0.02,10.73,0.03,9.79,0.02,8.58,0.01,7.97,0.01,7.51,0.01,6.74,0.01,3.24,0.01,0.52,-0.75,D,2M,Simbad,3016074744199295872,84.72717900876,-7.46436497512,457.58105500,445.20510900,469.58450300,459.33157300,448.31295800,472.31192000,10033
0.438050,85.0430833,-7.4606111,535,05 40 10.34,-07 27 38.2,12.87,0.02,10.97,0.03,9.96,0.02,9.05,0.01,8.59,0.01,7.93,0.01,6.73,0.01,3.01,0.03,1.02,-0.15,D,2M,Simbad,3016025163097177088,85.04318372906,-7.46068103005,517.28363000,467.21118200,565.58154300,521.62054400,479.77713000,575.66375700,10022
0.537971,85.050875,-7.4506944,538,05 40 12.21,-07 27 02.5,14.24,0.03,13.03,0.03,12.28,0.03,11.48,0.01,10.98,0.01,10.43,0.01,9.62,0.01,6.84,0.05,0.33,-0.69,D,2M,Simbad,3016031038612828800,85.05101235323,-7.45075590267,421.64770500,356.63589500,512.06512500,430.30685400,372.52462800,536.86175500,10033
0.461953,84.81275,-7.4499444,539,05 39 15.06,-07 26 59.8,15.19,0.06,13.78,0.04,12.91,0.04,11.83,0.01,11.34,0.01,10.81,0.01,9.95,0.01,6.72,0.03,0.5,-0.68,D,2M,Simbad,3016028118035067648,84.81286928897,-7.44989464611,748.54077100,526.07806400,1099.54285000,868.08721900,687.57940700,1154.93152000,10033
0.610006,84.8429167,-7.4456944,540,05 39 22.30,-07 26 44.5,10.46,0.03,9.17,0.03,8.17,0.03,7.01,0.01,6.4,0.01,6.0,0.01,5.18,0.01,1.76,0.01,0.23,-0.78,D,2M,Simbad,3016028191049876096,84.84308754457,-7.44569062616,384.03491200,380.16967800,388.40618900,384.52731300,379.86489900,388.84008800,10033
0.130105,83.8314167,-7.4337778,554,05 35 19.54,-07 26 01.6,15.41,0.05,14.74,0.06,14.51,0.06,14.31,0.02,13.8,0.02,14.33,0.16,,,,,0.02,,D,2M,Simbad,3016442359039876864,83.83138223506,-7.43376604542,335.64462300,317.83319100,352.43771400,334.85351600,318.95571900,351.14468400,10033
0.107207,85.085,-7.4316667,556,05 40 20.40,-07 25 54.0,12.67,0.02,11.85,0.03,11.59,0.03,11.44,0.01,11.38,0.01,11.29,0.01,11.0,0.02,6.03,0.01,0.19,-2.33,D,2M,Simbad,3016031180347186304,85.08502643974,-7.43168082311,409.94091800,403.57943700,417.16528300,412.60369900,406.66384900,419.30990600,10033
0.185619,84.4041667,-7.4046389,569,05 37 37.00,-07 24 16.7,13.27,0.03,11.9,0.03,11.08,0.02,9.99,0.01,9.42,0.01,8.98,0.01,8.24,0.01,5.18,0.01,0.49,-0.85,D,2M,Simbad,3015714967674577024,84.40421639676,-7.40465405860,403.44934100,390.14434800,415.80856300,400.04794300,387.93667600,412.37368800,10033
0.452280,84.8680833,-7.4043056,570,05 39 28.34,-07 24 15.5,15.43,0.07,14.86,0.08,14.33,0.1,13.47,0.01,13.05,0.01,12.61,0.02,11.91,0.03,9.19,0.13,0.0,-1.05,D,2M,Simbad,3016029870381725696,84.86818540172,-7.40437997832,392.38601700,343.41885400,458.18225100,413.43295300,367.00903300,473.01779200,10033
0.391660,85.027375,-7.4004722,573,05 40 06.57,-07 24 01.7,13.08,0.07,11.41,0.06,10.55,0.06,9.41,0.01,8.86,0.01,8.23,0.01,7.48,0.01,,,0.84,-0.6,D,2M,Simbad,3016032275563023616,85.02746895549,-7.40052837010,455.79199200,395.75088500,518.06335400,436.06677200,387.72625700,499.20343000,10021
0.201198,85.02725,-7.3996389,574,05 40 06.54,-07 23 58.7,13.37,0.03,11.62,0.03,10.87,0.03,9.72,0.01,9.23,0.01,,,7.75,0.01,4.77,0.01,1.02,,D,2M,Simbad,3016032275563472896,85.02730466103,-7.39962529024,414.54721100,378.05737300,454.86074800,399.55111700,368.72552500,434.96652200,10021
0.500985,85.187875,-7.3736389,581,05 40 45.09,-07 22 25.1,11.74,0.02,10.5,0.03,9.5,0.02,8.1,0.01,8.06,0.01,7.06,0.01,6.49,0.01,3.63,0.01,0.19,-0.79,D,2M,Simbad,3016033100196424192,85.18801531350,-7.37363729580,425.78292800,420.84652700,431.14837600,425.79040500,421.51101700,430.85675000,10033
0.451154,84.884625,-7.3733889,582,05 39 32.31,-07 22 24.2,,,,,11.99,0.04,10.89,0.01,10.31,0.01,9.77,0.01,8.87,0.01,5.73,0.01,,-0.53,D,2M,Simbad,3016030493152341760,84.88472416139,-7.37346658038,338.96075400,323.85705600,356.84161400,337.72653200,323.74768100,354.65747100,10033
2.754283,84.884625,-7.3733889,582,05 39 32.31,-07 22 24.2,,,,,11.99,0.04,10.89,0.01,10.31,0.01,9.77,0.01,8.87,0.01,5.73,0.01,,-0.53,D,2M,Simbad,3016030493152341632,84.88446066784,-7.37264138092,356.63851900,349.35327100,363.84365800,359.07571400,350.32757600,365.86801100,10033
0.614554,84.51725,-7.3678611,584,05 38 04.14,-07 22 04.3,13.18,0.02,12.3,0.03,11.79,0.02,11.17,0.01,10.76,0.01,10.44,0.01,9.73,0.01,6.54,0.02,0.09,-1.21,D,2M,Simbad,3015705106429904256,84.51742108024,-7.36787993179,379.76800500,372.66229200,388.85266100,378.20175200,370.05676300,383.88974000,10033
0.401038,84.3445,-7.3568889,585,05 37 22.68,-07 21 24.8,14.49,0.04,13.64,0.04,13.3,0.05,12.6,0.01,12.33,0.01,12.14,0.02,11.56,0.03,8.03,0.05,0.17,-1.66,D,2M,Simbad,3015719086547202560,84.34460470944,-7.35692921793,341.70205700,317.87277200,367.56994600,344.80117800,326.03060900,371.78799400,10033
0.091114,84.71825,-7.3526111,586,05 38 52.38,-07 21 09.4,10.24,0.02,8.87,0.03,8.03,0.03,7.19,0.01,6.86,0.01,6.53,0.01,5.69,0.01,2.46,0.01,0.46,-1.13,D,2M,Simbad,3016076878799144192,84.71824597000,-7.35258610809,392.30014000,389.11563100,395.90817300,391.03830000,387.62658700,394.15567000,10033
0.251007,84.7167083,-7.3516944,587,05 38 52.01,-07 21 06.1,,,13.54,0.16,11.81,0.04,9.58,0.01,8.69,0.01,7.84,0.01,6.88,0.01,3.46,0.02,1.01,0.25,P,2M,Simbad,3016076874503869184,84.71673456422,-7.35162972437,1083.92212000,614.85229500,1673.46350000,1683.74622000,1351.07886000,1929.07922000,10033
0.308121,84.5798333,-7.3474167,588,05 38 19.16,-07 20 50.7,13.18,0.02,12.03,0.02,11.45,0.02,10.61,0.01,10.1,0.01,9.61,0.01,8.67,0.01,5.89,0.01,0.39,-0.63,D,2M,Simbad,3016080310477272960,84.57991169312,-7.34738091518,432.07165500,404.62960800,457.83328200,435.13012700,409.54248000,463.11673000,10022
0.202832,83.9139583,-7.344,589,05 35 39.35,-07 20 38.4,13.73,0.03,13.1,0.03,12.86,0.03,12.49,0.01,12.27,0.01,12.01,0.02,11.4,0.02,8.72,0.09,0.0,-1.6,D,2M,Simbad,3016467411586094976,83.91400100332,-7.34396284259,354.74337800,346.29385400,363.08316000,354.17095900,347.48779300,362.07815600,10033
0.331681,84.7105,-7.3416389,591,05 38 50.52,-07 20 29.9,14.81,0.05,13.62,0.04,12.73,0.03,11.73,0.01,11.13,0.01,10.79,0.01,10.19,0.01,7.01,0.08,0.2,-1.11,D,2M,Simbad,3016079829441092608,84.71058281923,-7.34159716758,407.52703900,357.03448500,474.00048800,379.60324100,344.40469400,436.34518400,10033
0.631074,84.8265,-7.3398889,594,05 39 18.36,-07 20 23.6,16.2,0.12,15.13,0.11,14.73,0.12,14.37,0.01,14.03,0.01,13.8,0.06,13.25,0.08,6.86,0.03,0.4,-1.58,P,2M,Simbad,3016077767856635648,84.82666907131,-7.33983780270,2120.83105000,1129.68201000,3112.74341000,844.10504200,596.51959200,1088.85925000,20033
0.294911,84.9307917,-7.3391944,596,05 39 43.39,-07 20 21.1,14.0,0.04,12.33,0.03,11.45,0.03,10.19,0.01,9.87,0.01,9.41,0.01,8.73,0.01,6.32,0.02,0.82,-1.14,D,2M,Simbad,3016036536170971136,84.93086477123,-7.33915620885,562.32751500,482.81573500,695.87915000,544.82568400,472.21450800,689.47003200,10033
0.261474,84.708375,-7.3384722,597,05 38 50.01,-07 20 18.5,11.51,0.03,10.29,0.03,9.47,0.02,8.86,0.01,8.45,0.01,8.03,0.01,7.21,0.01,3.41,0.01,0.29,-0.95,D,2M,Simbad,3016079829440620800,84.70844714762,-7.33845974980,384.44210800,380.45916700,388.96139500,382.66302500,377.81411700,387.59802200,10033
0.148690,85.0579167,-7.3238056,601,05 40 13.90,-07 19 25.7,14.0,0.03,12.5,0.03,11.42,0.03,9.91,0.01,9.2,0.01,8.59,0.01,7.89,0.01,3.99,0.02,0.45,-0.53,D,2M,Simbad,3016035952054728832,85.05795795847,-7.32380000293,1912.63220000,1338.28821000,2968.60986000,1386.29187000,1112.73218000,2116.11792000,10033
0.283789,85.0700833,-7.3186111,603,05 40 16.82,-07 19 07.0,13.14,0.03,12.33,0.03,11.74,0.03,11.17,0.01,10.83,0.01,10.59,0.01,9.98,0.01,7.22,0.03,0.0,-1.5,D,2M,Simbad,3016037433819481984,85.07013788588,-7.31866839707,763.56280500,528.44097900,1267.37268000,990.63220200,551.95532200,1282.24756000,10033
0.428097,84.3328333,-7.316,605,05 37 19.88,-07 18 57.6,12.69,0.02,12.0,0.02,11.57,0.02,11.0,0.01,10.55,0.01,10.28,0.01,9.58,0.01,6.98,0.02,0.0,-1.26,D,2M,Simbad,3015719468800302720,84.33293122376,-7.31606861068,412.98077400,400.07714800,426.07406600,415.72827100,401.00506600,430.67044100,10033
0.264135,84.0814583,-7.3108056,606,05 36 19.55,-07 18 38.9,,,,,,,14.5,0.01,13.36,0.01,12.35,0.02,11.38,0.02,8.26,0.07,,0.73,FP,2M,Simbad,3016465517503685504,84.08147759175,-7.31087643184,2005.76001000,1244.30945000,3319.68286000,4896.55762000,4021.62964000,5925.72021000,10033
0.397077,84.5166667,-7.2973056,608,05 38 04.00,-07 17 50.3,13.74,0.03,12.97,0.03,12.6,0.03,11.9,0.01,11.48,0.01,11.1,0.01,10.45,0.01,7.71,0.04,0.04,-1.18,D,2M,Simbad,3016092684278695040,84.51676705808,-7.29735310426,374.27453600,364.94519000,385.73556500,371.81939700,360.57794200,383.17462200,10033
0.359742,84.6409167,-7.2841944,611,05 38 33.82,-07 17 03.1,11.09,0.02,10.36,0.02,10.14,0.02,10.01,0.01,9.99,0.01,9.96,0.01,9.91,0.01,7.34,0.03,0.1,-2.72,D,2M,Simbad,3016081208126178688,84.64100118985,-7.28413997659,460.18460100,448.44226100,472.09039300,455.83444200,442.83139000,469.55474900,10033
0.166058,84.744375,-7.2793611,612,05 38 58.65,-07 16 45.7,9.62,0.03,8.6,0.05,7.59,0.02,6.32,0.01,6.0,0.01,5.52,0.01,4.7,0.01,0.76,0.01,0.0,-0.96,D,2M,Simbad,3016081586083297024,84.74433203045,-7.27934346545,401.06555200,397.79522700,405.12893700,401.25537100,397.81094400,403.96859700,10033
0.027552,84.5205833,-7.2696667,613,05 38 04.94,-07 16 10.8,12.4,0.02,11.23,0.03,10.48,0.02,9.45,0.01,9.0,0.01,8.58,0.01,7.72,0.01,5.18,0.01,0.28,-0.86,D,2M,Simbad,3016093474552676864,84.52058928249,-7.26967153286,461.80279500,423.48480200,512.86395300,440.93823200,411.53595000,490.88430800,10033
0.466854,84.503375,-7.2649722,614,05 38 00.81,-07 15 53.9,11.83,0.03,11.03,0.03,10.69,0.03,10.08,0.01,9.54,0.01,9.29,0.01,8.41,0.01,5.58,0.02,0.11,-0.99,D,2M,Simbad,3016093543272153856,84.50349445318,-7.26491950775,365.80804400,358.07321200,373.42373700,365.65777600,355.10806300,374.76696800,10033
0.900382,84.503375,-7.2649722,614,05 38 00.81,-07 15 53.9,11.83,0.03,11.03,0.03,10.69,0.03,10.08,0.01,9.54,0.01,9.29,0.01,8.41,0.01,5.58,0.02,0.11,-0.99,D,2M,Simbad,3016093543270824704,84.50335129178,-7.26522119786,371.81778000,360.93115200,384.28671300,374.28796400,364.53192100,390.11840800,10033
0.154038,84.67825,-7.2121667,618,05 38 42.78,-07 12 43.8,10.82,0.03,9.28,0.03,8.12,0.02,7.01,0.01,5.95,0.01,5.38,0.01,4.31,0.01,1.28,0.01,0.45,0.16,D,2M,Simbad,3016095089460559616,84.67829148118,-7.21217841637,378.90487700,374.53347800,383.06680300,377.71878100,374.24899300,381.58737200,10033
0.151797,84.729125,-7.19825,619,05 38 54.99,-07 11 53.7,14.48,0.03,12.54,0.03,11.5,0.03,10.52,0.01,10.2,0.01,9.69,0.01,9.04,0.01,6.24,0.02,1.05,-1.11,D,2M,Simbad,3016083437213919360,84.72913364604,-7.19820871580,806.95764200,527.42431600,1419.45178000,1533.63037000,1209.73486000,1855.28906000,10033
0.050527,84.318375,-7.1962222,620,05 37 16.41,-07 11 46.4,14.65,0.04,13.98,0.04,13.63,0.05,13.1,0.01,12.67,0.01,12.67,0.03,12.16,0.04,7.78,0.04,0.0,-1.85,D,2M,Simbad,3016473390180542720,84.31836256785,-7.19621550260,371.90606700,360.30090300,382.67486600,376.00903300,363.32638500,389.07357800,10033
0.149472,84.44925,-7.1938611,621,05 37 47.82,-07 11 37.9,13.4,0.02,12.69,0.03,12.32,0.03,11.77,0.01,11.53,0.01,11.31,0.01,10.72,0.01,7.84,0.05,0.0,-1.64,D,2M,Simbad,3016097219764158848,84.44921561774,-7.19383742912,390.64767500,381.76364100,400.98373400,390.38894700,381.13372800,399.15225200,10033
0.258290,83.745875,-7.1876667,622,05 34 59.01,-07 11 15.6,15.73,0.06,15.1,0.09,14.78,0.09,14.1,0.04,13.77,0.01,13.33,0.04,12.72,0.04,,,0.0,-1.23,D,2M,Simbad,3016484999475848192,83.74586488179,-7.18773774139,353.83078000,319.53237900,400.48025500,353.03161600,319.72244300,387.32476800,10033
0.176158,84.7723333,-7.1847778,624,05 39 05.36,-07 11 05.2,12.78,0.03,11.37,0.02,10.54,0.02,8.53,0.01,7.84,0.01,7.01,0.01,6.16,0.01,2.93,0.01,0.52,-0.08,D,2M,Simbad,3016089145225730176,84.77238216370,-7.18477115971,375.26803600,361.74200400,389.29785200,367.39987200,356.54785200,379.10031100,10021
0.391944,84.652625,-7.1833889,626,05 38 36.63,-07 11 00.2,12.6,0.03,11.37,0.03,10.73,0.02,9.82,0.01,9.34,0.01,8.65,0.01,7.68,0.01,4.22,0.02,0.42,-0.34,D,2M,Simbad,3016095433057858560,84.65273356753,-7.18337306410,372.05740400,357.93988000,383.79211400,370.48471100,357.39276100,383.74102800,10022
0.478047,85.0408333,-7.1649722,632,05 40 09.80,-07 09 53.9,12.76,0.03,12.05,0.03,11.81,0.03,,,11.52,0.01,,,11.27,0.03,6.45,0.02,0.06,,P,2M,Simbad,3016086740044033280,85.04090026580,-7.16508717287,360.72348000,357.38610800,364.88403300,360.57153300,356.33816500,364.79141200,10033
0.249935,84.5725833,-7.1609722,633,05 38 17.42,-07 09 39.5,12.44,0.03,11.26,0.02,10.83,0.03,10.47,0.01,10.28,0.01,10.06,0.01,9.41,0.01,4.28,0.02,0.53,-1.62,D,2M,Simbad,3016099075190030208,84.57264000918,-7.16101287006,385.50952100,373.57193000,394.95214800,380.70190400,370.96756000,389.51849400,10011
0.367284,84.599375,-7.1274722,637,05 38 23.85,-07 07 38.9,12.39,0.03,11.43,0.02,10.8,0.02,9.3,0.01,8.81,0.01,8.37,0.01,7.63,0.01,5.36,0.01,0.09,-0.94,D,2M,Simbad,3016099521866628352,84.59947619307,-7.12745413403,534.21655300,450.45367400,666.25244100,475.91482500,413.84585600,582.96582000,10033
0.181806,84.728875,-7.1197222,639,05 38 54.93,-07 07 11.0,13.61,0.03,12.53,0.03,12.04,0.03,11.21,0.01,10.86,0.01,10.5,0.01,9.85,0.01,7.63,0.04,0.36,-1.28,D,2M,Simbad,3016101652170495104,84.72887817923,-7.11967179698,401.72268700,387.12344400,423.20001200,402.66684000,385.69729600,418.17761200,10033
0.232607,84.556,-7.1120556,641,05 38 13.44,-07 06 43.4,13.49,0.03,11.62,0.03,10.78,0.02,9.98,0.01,9.57,0.01,9.05,0.01,8.22,0.01,5.09,0.01,1.11,-0.8,D,2M,Simbad,3016099448851632256,84.55606416452,-7.11204460652,374.96817000,348.38742100,412.14898700,368.81451400,338.68823200,397.83569300,10033
0.091967,84.698875,-7.1041111,644,05 38 47.73,-07 06 14.8,13.89,0.03,12.04,0.03,10.95,0.02,10.32,0.01,9.8,0.01,9.43,0.01,8.67,0.01,6.03,0.02,0.9,-0.98,D,2M,Simbad,3016102438149172096,84.69888553345,-7.10413441014,402.93594400,344.58410600,476.48928800,385.29473900,329.48815900,453.65066500,10033
0.311225,84.722125,-7.0956944,647,05 38 53.31,-07 05 44.5,16.49,0.14,,,,,13.99,0.01,13.07,0.01,12.19,0.02,11.03,0.02,7.84,0.05,,0.54,FP,2M,Simbad,3016102781746112384,84.72208777191,-7.09577256054,436.92050200,393.70617700,505.17184400,453.96151700,404.13754300,513.40911900,10033
0.443665,84.0855417,-7.0921389,652,05 36 20.53,-07 05 31.7,12.16,0.02,11.4,0.03,11.17,0.02,10.76,0.01,10.48,0.01,10.26,0.01,9.39,0.01,6.49,0.02,0.12,-1.29,D,2M,Simbad,3016488955142025984,84.08566430345,-7.09215853848,378.94635000,374.87142900,382.61843900,377.42028800,373.44845600,383.01052900,10033
0.281377,84.5380833,-7.0905,653,05 38 09.14,-07 05 25.8,11.48,0.02,10.52,0.02,10.1,0.02,9.45,0.01,8.98,0.01,8.48,0.01,7.77,0.01,5.52,0.02,0.26,-0.9,D,2M,Simbad,3016100655738328448,84.53816174189,-7.09050704620,380.27249100,373.84774800,387.42285200,380.18295300,372.45764200,388.55777000,10033
0.349454,84.6950417,-7.0858611,654,05 38 46.81,-07 05 09.1,13.73,0.03,12.28,0.03,11.34,0.03,10.34,0.01,9.87,0.01,9.66,0.01,9.04,0.01,5.92,0.02,0.5,-1.39,D,2M,Simbad,3016102678667060608,84.69512918355,-7.08581767446,388.54769900,361.33688400,412.81143200,383.82510400,352.04385400,416.00927700,10033
0.233741,84.5977917,-7.0791111,656,05 38 23.47,-07 04 44.8,12.72,0.03,12.0,0.02,11.7,0.02,11.1,0.01,10.74,0.01,10.34,0.01,9.64,0.01,6.7,0.02,0.02,-1.15,D,2M,Simbad,3016100002902964864,84.59783899989,-7.07906624058,379.63507100,374.18560800,385.65744000,379.05218500,372.13461300,385.98812900,10033
0.523025,84.3082917,-7.0614722,659,05 37 13.99,-07 03 41.3,12.12,0.02,11.23,0.03,10.79,0.02,10.4,0.01,10.13,0.01,9.72,0.01,9.02,0.01,6.2,0.02,0.15,-1.24,D,2M,Simbad,3016853443246145792,84.30842822882,-7.06141976693,388.06835900,384.15667700,391.98449700,387.86917100,383.71243300,391.79895000,10033
0.333112,84.76725,-7.0582778,661,05 39 04.14,-07 03 29.8,13.79,0.03,11.99,0.02,11.06,0.02,9.81,0.01,9.39,0.01,9.04,0.01,8.35,0.01,5.38,0.01,0.95,-1.18,D,2M,Simbad,3016104431013076608,84.76734180840,-7.05829393956,374.64422600,339.46514900,409.84350600,375.95971700,339.07067900,439.46569800,10033
