angDist,_RAJ2000,_DEJ2000,recno,SST,CName,l_[3.6],[3.6],e_[3.6],l_[4.5],[4.5],e_[4.5],l_[5.8],[5.8],e_[5.8],l_[8.0],[8.0],e_[8.0],l_[24],[24],e_[24],l_[70],[70],e_[70],l_[160],[160],e_[160],24/70,KS/24,8/24,4.5/8,IRAC,M1,2M,SimbadName,c2dCat,GutCat,Class,SpType,EW,AV,logL*,l_LIR/L,LIR/L,M2,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
1.336541,66.86625,26.201389,93,042727.9+261205,KPNO-4,,12.57,0.05,,12.37,0.06,,12.21,0.06,,12.08,0.06,,10.66,0.28,>,1.05,,,,,,yes,no,no,no,,1,[BLH2002] KPNO-Tau 4,not yso,star,II,M9.5,,2.8,-2.3,,0.037,,66.8662,26.2014,66.86666293535,26.20141268483,0.0220659,0.0173658,102.18,151265002954775936,66.86667459797,0.9934,26.20131196564,0.5706,7.4944,1.0223,7.3306,22.784,2.354,1.366,-22.662,1.097,215,2.7331,281.73,2.628,2.244e+00,95,1.3663,0.2110,13,1.135,0,1.16768e+02,1.00741e+00,20.519056,3.91375e+01,1.04709e+01,21.357060,2.30953e+02,18.839087,2.313,2.517973,,,0,,,139440668666682222,1237660761072206221,,,0.009764,0.290492,0.052209,20.501088,0.009617,1.18717e+02,0.904,21.8783,17.6015,-0.0992
1.261482,66.93875,23.956667,94,042745.3+235724,CFHT-15,,13.24,0.06,,13.15,0.06,,13.25,0.07,,13.05,0.1,>,10.55,,>,1.06,,,,,,,,no,no,,1,[MDM2001] CFHT-BD-Tau 15,,star,III,M8.25,,0.3,-2.5,<,0.0043,,66.9387,23.9567,66.93911267786,23.95678075345,0.0093521,0.0057184,68.32,146319193494413696,66.93917084145,0.4197,23.95670898508,0.2224,6.2950,0.4538,13.8705,20.094,11.959,0.550,-16.148,0.397,472,2.9222,599.01,1.415,3.016e+00,95,1.2841,0.0700,17,1.096,0,2.41534e+02,1.10906e+00,19.729920,2.72514e+01,3.75737e+00,21.750069,4.50373e+02,18.113964,1.977,3.636105,,,0,,,136740669391448649,,,,0.005696,0.149725,0.016229,19.704329,0.005595,2.47295e+02,0.405,8.9437,6.3382,0.3316
0.323632,66.98875,26.321667,95,042757.3+261918,IRAS04248+2612 AB,,9.83,0.06,,9.1,0.05,,8.28,0.05,,7.1,0.05,,2.27,0.04,,-1.52,0.22,,-4.39,0.34,yes,yes,yes,yes,yes,,2,IRAS 04248+2612,yso,embedded,flat,M5.5,,5.8,-0.6,,0.55,,66.9887,26.3217,66.98884980331,26.32167590686,0.0165152,0.0084125,105.84,151273219226829184,66.98884980331,16.0533,26.32167590686,9.2635,,,,,,,,,79,37.4997,2103.64,58.354,1.492e+02,3,,,7,,1,7.68282e+01,2.77375e+00,20.973566,1.54283e+02,1.92969e+01,19.867746,2.71566e+03,16.163208,37.355,3.704538,,,0,,,,1237660559745483119,,,0.039295,0.135827,0.045002,20.973566,0.039295,7.68282e+01,35.774,16.0533,9.2635,-0.3566
0.704510,67.1775,27.234167,97,042842.6+271403,J04284263+2714039 AB,,9.76,0.05,,9.53,0.05,,9.21,0.05,,8.83,0.05,,6.21,0.05,>,0.88,,,,,,yes,yes,yes,yes,,1,2MASS J04284263+2714039,yso,class II,II,M5.25,,3.7,-1.0,,0.05,,67.1775,27.2342,67.17761888630,27.23433169200,0.0089269,0.0030198,64.56,152180831716415488,67.17766427496,0.2411,27.23421524249,0.1027,7.1058,0.3117,22.7946,27.730,9.080,0.505,-26.201,0.293,165,4.9667,341.66,0.686,6.814e+00,95,1.2272,0.0327,9,1.289,0,1.89403e+03,2.02560e+01,17.493898,,,,,,,,,,0,,,140680671776301833,,,587044729,0.011934,,,17.493898,0.011934,1.89403e+03,,8.1649,4.7056,0.7125
1.236009,67.1775,27.234167,97,042842.6+271403,J04284263+2714039 AB,,9.76,0.05,,9.53,0.05,,9.21,0.05,,8.83,0.05,,6.21,0.05,>,0.88,,,,,,yes,yes,yes,yes,,1,2MASS J04284263+2714039,yso,class II,II,M5.25,,3.7,-1.0,,0.05,,67.1775,27.2342,67.17758923256,27.23450104277,0.0014906,0.0010241,90.96,152180827420224128,67.17762799569,0.0647,27.23438975526,0.0395,7.7704,0.0721,107.7858,26.213,7.755,0.093,-25.040,0.064,281,5.8874,567.14,0.349,8.049e+00,31,,,15,1.259,0,6.21148e+03,8.49252e+00,16.204378,7.76577e+02,1.28388e+01,18.113081,1.20666e+04,14.543930,2.068,3.569151,,,0,,,140680671776301833,,,587044729,0.003130,0.018166,0.010787,16.204378,0.003130,6.21148e+03,0.505,1.4905,1.0243,-0.0129
1.154033,67.2525,27.9175,98,042900.6+275503,J04290068+2755033,,12.3,0.05,,11.99,0.05,,11.6,0.06,,10.92,0.06,,8.06,0.07,>,0.88,,,,,,yes,no,no,yes,,1,2MASS J04290068+2755033,yso,class II,II,M8.25,,0.3,-2.1,,0.11,,67.2525,27.9175,67.25284983226,27.91758489257,0.0054500,0.0039474,74.89,152643240779301632,67.25289492163,0.2613,27.91747073124,0.1552,7.4395,0.2958,25.1477,27.206,8.964,0.332,-25.686,0.254,204,0.6870,285.22,0.894,3.241e+00,31,,,15,1.033,0,8.08701e+02,3.05203e+00,18.417896,5.76498e+01,8.17602e+00,20.936546,1.40044e+03,16.882233,1.803,4.054314,,,0,,,141500672528171602,,,590045714,0.004938,0.154007,0.012463,18.417896,0.004938,8.08701e+02,0.176,5.3613,4.0672,0.1630
1.120258,67.270417,26.818611,99,042904.9+264907,IRAS04260+2642,,10.08,0.05,,9.4,0.05,,8.83,0.05,,8.07,0.05,,3.6,0.04,,0.06,0.22,,,,yes,yes,yes,yes,yes,,1,IRAS04260+2642,yso,class II,I,K6,,9.1,-1.3,,0.57,,67.2704,26.8186,67.27076074532,26.81866320930,0.0240468,0.0142188,101.16,151393577095005312,67.27079515253,1.0290,26.81858010346,0.5553,7.5505,1.1305,6.6788,19.934,6.909,1.464,-18.699,0.915,268,17.1284,1167.71,6.586,4.291e+01,95,0.9476,0.1850,14,1.833,0,2.61215e+02,3.38407e+00,19.644869,9.32013e+01,1.40947e+01,20.414988,7.20045e+02,17.604496,3.113,2.810492,,,0,,,140180672707792945,,,585044292,0.014333,0.164218,0.033452,19.622052,0.014046,2.66763e+02,1.661,23.7519,14.7062,-0.2045
0.449076,67.33625,26.561111,100,042920.7+263340,J1-507,,8.56,0.05,,8.55,0.05,,8.47,0.05,,8.46,0.05,,8.29,0.1,>,1.04,,,,,,no,no,no,no,,1,[HJS91] 507,yso,star,III,M4,,0.9,-0.4,<,4.3E-5,,67.3362,26.5611,67.33626485002,26.56123503406,0.0010480,0.0007948,78.26,151373820245230080,67.33630114080,0.0510,26.56114125150,0.0332,7.7158,0.0573,134.6446,22.329,7.304,0.064,-21.101,0.050,243,31.3228,4438.12,0.387,1.379e+02,31,,,16,2.736,0,1.20891e+05,2.27207e+02,12.981386,1.71256e+04,1.06023e+02,14.754427,1.63597e+05,11.713455,1.495,3.040972,,,0,,,139870673362263989,1237660761609273427,,583044093,0.003429,0.007278,0.005803,12.981386,0.003429,1.20891e+05,0.008,1.0387,0.8068,0.1110
0.975219,67.34,27.023611,101,042921.6+270125,IRAS04263+2654,,8.06,0.05,,7.67,0.05,,7.31,0.05,,6.69,0.05,,3.41,0.04,,1.11,0.22,,,,yes,yes,yes,yes,yes,,1,IRAS04263+2654,yso,class II,II,M6.0,,5.9,-0.3,,0.094,,67.34,27.0236,67.34025792353,27.02375450113,0.0008622,0.0005124,80.82,151423440003137024,67.34025792353,0.8551,27.02375450113,0.5242,,,,,,,,,263,199.3194,82883.86,6.978,2.926e+03,3,,,15,,0,6.02075e+03,4.63078e+01,16.238241,1.55797e+02,9.26676e+00,19.857141,1.30658e+04,14.457557,2.196,5.399585,,,0,,,140420673402359155,,,586044220,0.008794,0.064639,0.005438,16.238241,0.008794,6.02075e+03,0.380,0.8551,0.5242,0.1689
0.502336,67.34875,24.55,102,042923.7+243300,GV Tau AB,<,6.62,,<,6.1,,<,3.49,,<,3.52,,<,0.45,,<,-2.3,,<,-1.49,,,,,,,"c,d",1,GV Tau,,,I,mid-K +emiss,-296.0,11.9,0.3,<,0.92,"a,b",67.3487,24.55,67.34888456205,24.55006700506,0.0071099,0.0050106,100.30,149367383323435648,67.34892361280,0.3157,24.54994851737,0.1928,7.0060,0.3433,20.4065,27.832,7.992,0.441,-26.660,0.318,227,51.8491,7562.15,2.327,3.398e+02,95,1.2552,0.0568,15,4.297,0,5.78203e+03,6.77433e+01,16.282166,1.88475e+03,3.22582e+01,17.150406,1.32022e+04,14.446278,2.609,2.704128,,,0,,,137460673489170426,1237660758924918836,,573040567,0.013016,0.018791,0.028313,16.261048,0.012776,5.89559e+03,1.172,7.0524,5.0911,-0.1247
1.114785,67.34875,24.55,102,042923.7+243300,GV Tau AB,<,6.62,,<,6.1,,<,3.49,,<,3.52,,<,0.45,,<,-2.3,,<,-1.49,,,,,,,"c,d",1,GV Tau,,,I,mid-K +emiss,-296.0,11.9,0.3,<,0.92,"a,b",67.3487,24.55,67.34900155927,24.54979135433,0.0442546,0.0010867,42.41,149367387618890624,67.34900155927,29.8588,24.54979135433,32.6818,,,,,,,,,45,8.8910,182.03,5.548,1.588e+01,3,,,4,,0,4.46586e+02,2.36613e+01,19.062605,,,,,,,,,,0,,,,,,,0.057591,,,19.062605,0.057591,4.46586e+02,,29.8588,32.6818,0.9988
0.253176,67.37375,26.281389,103,042929.7+261653,FW Tau ABC,,9.09,0.05,,9.01,0.05,,8.88,0.05,,8.88,0.05,,7.52,0.06,>,1.07,,,,,,yes,yes,no,no,,1,FW Tau,yso,star,III,M4,,0.3,-0.6,,0.0019,,67.3737,26.2814,67.37378175350,26.28132469430,0.0017402,0.0011340,82.33,151313901157347840,67.37378175350,1.7312,26.28132469430,1.1476,,,,,,,,,279,741.2600,2961223.20,15.210,8.633e+04,3,,,16,,0,4.26217e+04,3.71870e+02,14.113290,4.55673e+03,3.55542e+01,16.191910,7.37665e+04,12.578248,1.838,3.613662,,,0,,,139530673736708223,1237660559745613866,,582043323,0.009866,0.008919,0.005032,14.113290,0.009866,4.26217e+04,0.268,1.7312,1.1476,0.1159
1.292294,67.375,24.665278,104,042930.0+243955,IRAS04264+2433,,10.21,0.05,,9.43,0.05,,8.6,0.05,,6.72,0.05,,1.12,0.04,,-1.37,0.22,>,-1.94,,yes,yes,yes,yes,yes,,1,IRAS04264+2433,yso,embedded,I,M1,,9.5,-0.9,,0.75,,67.375,24.6653,67.37539465062,24.66529333026,0.0235120,0.0159718,57.56,149370651794032640,67.37539465062,21.6135,24.66529333026,18.4599,,,,,,,,,69,67.4286,7855.88,102.164,4.353e+02,3,,,8,,0,6.22106e+01,2.67240e+00,21.202707,7.93375e+01,1.87807e+01,20.589846,8.91762e+02,17.372272,15.610,3.217573,,,0,,,,1237660557598130326,,574040434,0.046722,0.257029,0.020225,21.202707,0.046722,6.22106e+01,14.097,21.6135,18.4599,0.3378
1.345301,67.375,24.665278,104,042930.0+243955,IRAS04264+2433,,10.21,0.05,,9.43,0.05,,8.6,0.05,,6.72,0.05,,1.12,0.04,,-1.37,0.22,>,-1.94,,yes,yes,yes,yes,yes,,1,IRAS04264+2433,yso,embedded,I,M1,,9.5,-0.9,,0.75,,67.375,24.6653,67.37539866990,24.66518640654,0.0235067,0.0115552,97.41,149370651795329536,67.37539866990,23.3581,24.66518640654,11.8526,,,,,,,,,35,7.9760,142.01,30.346,1.982e+01,3,,,5,,0,4.93640e+01,2.87201e+00,21.453840,5.13501e+01,1.03769e+01,21.062190,9.55477e+02,17.297344,20.396,3.764845,,,0,,,137590673753508882,1237660557598130326,,574040434,0.063228,0.219424,0.059208,21.453840,0.063228,4.93640e+01,18.806,23.3581,11.8526,-0.1935
0.715431,67.422917,26.549444,105,042941.5+263258,DH Tau AB,,7.63,0.05,,7.33,0.05,,7.2,0.05,,6.86,0.05,,3.37,0.04,,0.82,0.22,,,,yes,yes,yes,yes,yes,,1,DH Tau,yso,star,II,M1,,2.5,-0.1,,0.086,,67.4229,26.5494,67.42313556393,26.54947959989,0.0004442,0.0003341,83.58,151374202498079872,67.42316837157,0.0225,26.54938684179,0.0140,7.4936,0.0255,293.5288,21.890,6.603,0.027,-20.871,0.021,247,10.2905,830.23,0.144,2.325e+01,31,,,16,1.501,0,1.96178e+05,1.56994e+03,12.455742,5.57274e+04,2.12979e+03,13.473371,2.14165e+05,11.421022,1.376,2.052348,,,0,,,139850674231369956,1237660761609273596,,583044192,0.009115,0.041588,0.019752,12.455742,0.009115,1.96178e+05,0.034,0.4430,0.3357,0.0640
0.978311,67.426667,26.546944,106,042942.4+263249,DI Tau AB,,8.21,0.05,,8.22,0.05,,8.14,0.05,,8.11,0.05,,,,>,0.72,,,,,,,,no,no,,1,DI Tau,,star,III,M0,,0.5,-0.1,<,0.0011,,67.4267,26.5469,67.42696807489,26.54698019241,0.0007948,0.0005940,88.28,151374198202645376,67.42700785664,0.0405,26.54688343368,0.0252,7.2690,0.0467,155.6123,23.197,8.007,0.049,-21.771,0.037,255,28.4212,3309.19,0.309,1.186e+02,31,,,16,2.509,0,3.10027e+05,3.32781e+02,11.958867,7.96386e+04,3.12435e+02,13.085733,3.45109e+05,10.903006,1.370,2.182728,,,0,,,139850674275176968,1237660761609273585,,583044200,0.002992,0.005092,0.004838,11.958867,0.002992,3.10027e+05,0.009,0.7947,0.5942,0.0177
1.125454,67.44,26.512778,107,042945.6+263046,KPNO-5,,11.05,0.05,,11.02,0.05,,10.94,0.06,,10.83,0.06,>,9.71,,>,0.9,,,,,,,,no,no,,1,[BLH2002] KPNO-Tau 5,,star,III,M7.5,,0.6,-1.6,<,0.0025,,67.44,26.5128,67.44030310300,26.51293347030,0.0028414,0.0019669,93.96,151327159721125888,67.44033984396,0.1346,26.51284004938,0.0792,8.0231,0.1617,49.6207,22.283,7.397,0.177,-21.020,0.123,248,2.8885,821.70,0.838,2.397e+01,95,1.1012,0.0253,15,1.133,0,3.32841e+03,6.76356e+00,16.881775,1.47245e+02,1.10422e+01,19.918438,5.75216e+03,15.348317,1.772,4.570121,,,0,,,139810674403476074,1237660761609339353,,583044219,0.003530,0.081469,0.006184,16.856184,0.003498,3.40779e+03,0.073,2.8379,1.9720,-0.0517
1.153545,67.464583,26.112222,108,042951.5+260644,IQ Tau,,6.81,0.05,,6.37,0.05,,6.07,0.05,,5.53,0.05,,2.82,0.04,,0.32,0.22,,,,yes,yes,yes,yes,yes,,1,IQ Tau,yso,class II,II,M0.5,,2.9,0.1,,0.19,,67.4646,26.1122,67.46482065585,26.11246103076,0.0007451,0.0005479,72.58,151297958238753664,67.46485011063,0.0324,26.11236632311,0.0220,7.6039,0.0359,211.5801,22.125,5.951,0.045,-21.309,0.036,273,33.2574,1911.29,0.261,6.732e+01,31,,,16,2.737,0,9.94334e+04,2.92717e+03,13.193536,2.18213e+04,2.36313e+03,14.491340,1.23641e+05,12.017486,1.463,2.473854,,,0,,,139330674650285211,1237660761072468025,,581043411,0.032081,0.117612,0.091272,13.193536,0.032081,9.94334e+04,0.060,0.7296,0.5684,0.1757
0.696036,67.497917,24.551944,109,042959.5+243307,CFHT-20,,9.02,0.05,,8.55,0.05,,8.32,0.05,,7.84,0.05,,4.91,0.04,,2.06,0.22,,,,yes,yes,yes,yes,yes,,1,[MDM2001] CFHT-BD-Tau 20,yso,class II,II,M5.5,,4.6,-0.7,,0.1,,67.4979,24.5519,67.49794904704,24.55213513323,0.0026218,0.0019223,93.85,146366442430208640,67.49799065088,0.1066,24.55204022910,0.0688,7.5888,0.1196,63.4477,22.988,8.514,0.165,-21.353,0.121,299,3.0549,1251.27,0.802,3.365e+01,95,1.0942,0.0211,15,1.128,0,3.64967e+03,7.21512e+01,16.781733,1.92132e+02,1.69197e+01,19.629543,6.37715e+03,15.236328,1.800,4.393215,,,0,,,137460674980173100,1237660758924984405,,573040590,0.021640,0.095653,0.065185,16.756142,0.021144,3.73672e+03,0.125,2.6191,1.9260,-0.0422
0.936237,67.53,26.138889,110,043007.2+260820,KPNO-6,,13.12,0.06,,12.77,0.06,,12.42,0.06,,11.58,0.06,,9.2,0.19,>,1.01,,,,,,yes-faint,no,no,yes,,1,[BLH2002] KPNO-Tau 6,not yso,class II,II,M8.5,,1.2,-2.4,,0.1,,67.53,26.1389,67.53018920252,26.13908593738,0.0083554,0.0056788,64.13,151296579553731456,67.53021527720,0.3620,26.13898540136,0.2335,8.1485,0.3831,21.2712,23.226,5.267,0.486,-22.621,0.389,310,1.3790,411.29,1.330,3.040e+00,95,1.0404,0.0787,16,1.055,0,2.87800e+02,1.57373e+00,19.539640,3.60458e+01,5.07157e+00,21.446405,4.82622e+02,18.038877,1.802,3.407528,,,0,,,139360675302047406,1237660761072468788,,,0.006545,0.152786,0.016941,19.514049,0.006420,2.94664e+02,0.262,7.9159,6.2771,0.2968
1.194826,67.598333,23.986667,111,043023.6+235912,CFHT-16,,13.23,0.06,,13.15,0.06,,13.04,0.08,,12.99,0.09,>,10.54,,>,1.0,,,,,,,,no,no,,1,[MDM2001] CFHT-BD-Tau 16,,star,III,M8.5,,0.5,-2.5,<,0.0038,,67.5983,23.9867,67.59853448130,23.98694316869,0.0111639,0.0071800,98.82,146285112929523456,67.59857196488,0.5061,23.98684449266,0.2802,7.5585,0.5293,14.2796,23.501,7.705,0.681,-22.202,0.455,241,1.7541,296.12,1.384,1.986e+00,95,1.2594,0.1022,14,1.081,0,2.49819e+02,1.03282e+00,19.693302,4.72818e+01,1.27952e+01,21.151808,4.40216e+02,18.138730,1.951,3.013079,,,0,,,136780675985464857,,,,0.005267,0.293832,0.025102,19.667711,0.005178,2.55777e+02,0.469,11.0866,7.2988,-0.1369
0.345710,67.623333,24.445833,112,043029.6+242645,FX Tau AB,,7.22,0.05,,6.96,0.05,,6.69,0.05,,5.97,0.05,,3.03,0.04,,1.09,0.22,,,,yes,yes,yes,yes,yes,,1,FX Tau,yso,class II,II,M1,,2.9,0.1,,0.081,,67.6233,24.4458,67.62327654485,24.44591412028,0.0051496,0.0036087,95.09,146361013590374144,67.62332003501,0.1989,24.44580711530,0.1241,6.3690,0.2204,28.8931,25.671,8.908,0.325,-24.076,0.228,277,27.8789,51341.77,1.496,1.943e+03,95,1.1632,0.0365,13,2.410,0,1.04922e+05,4.21183e+02,13.135205,2.97196e+04,5.52882e+02,14.155936,1.92662e+05,11.535906,2.120,2.620030,,,0,,,137330676234375490,1237660758925049866,,573040618,0.005156,0.020390,0.014612,13.121915,0.005112,1.06214e+05,0.695,5.1392,3.6234,-0.0641
0.826540,67.623333,24.445833,112,043029.6+242645,FX Tau AB,,7.22,0.05,,6.96,0.05,,6.69,0.05,,5.97,0.05,,3.03,0.04,,1.09,0.22,,,,yes,yes,yes,yes,yes,,1,FX Tau,yso,class II,II,M1,,2.9,0.1,,0.081,,67.6233,24.4458,67.62356662360,24.44574650809,0.0009332,0.0000592,43.30,146361013591547776,67.62356662360,0.6415,24.44574650809,0.6804,,,,,,,,,91,29.0410,1301.71,0.499,8.466e+01,3,,,6,,0,6.45539e+04,2.19713e+03,13.662561,4.44352e+04,3.13286e+03,13.719224,2.34400e+05,11.323004,4.319,2.396220,,,0,,,137330676234375490,,,,0.037056,0.076600,0.086343,13.662561,0.037056,6.45539e+04,2.928,0.6415,0.6804,0.9920
0.918328,67.684167,26.023333,113,043044.2+260124,DK Tau AB,<,6.62,,<,6.1,,,5.52,0.05,,4.78,0.05,,1.85,0.04,,0.08,0.22,,0.57,0.22,yes,yes,yes,,,,1,DK Tau,,,II,K7,,2.9,0.4,,0.13,,67.6842,26.0233,67.68433700472,26.02353728693,0.0009010,0.0007376,79.55,151106780654065792,67.68436823569,0.0457,26.02344202642,0.0304,7.5747,0.0505,149.8983,22.344,6.315,0.056,-21.434,0.047,269,19.5744,3749.55,0.374,1.478e+02,95,1.3512,0.0092,16,1.964,0,1.55957e+05,6.34593e+03,12.704855,5.12714e+04,7.96147e+03,13.563854,2.17101e+05,11.406243,1.721,2.157611,,,0,,,139220676844529052,1237660559208874049,,581043662,0.044265,0.168617,0.122190,12.704855,0.044265,1.55957e+05,0.364,0.8961,0.7435,0.0717
1.310468,67.709167,23.002222,114,043050.2+230008,IRAS04278+2253,<,6.62,,<,6.1,,<,3.49,,<,3.52,,<,0.45,,,-1.87,0.22,,-3.88,0.34,,,,,,,1,IRAS04278+2253,,,II,F1,,13.6,1.8,,0.075,,67.7092,23.0022,67.70948953831,23.00243262822,0.0034453,0.0023266,96.26,145921994918655488,67.70954723379,0.1397,23.00236696880,0.0806,8.0296,0.1476,54.3907,19.001,11.949,0.217,-14.773,0.148,317,48.0642,7379.18,1.084,1.889e+02,31,,,16,3.447,0,1.42067e+04,3.76612e+02,15.306134,1.72486e+03,8.31129e+01,17.246658,2.89751e+04,13.592834,2.161,3.653825,,,0,,,135600677095383463,1237664089680838827,,566037844,0.028914,0.052391,0.065715,15.306134,0.028914,1.42067e+04,0.586,3.4342,2.3431,-0.0869
1.228647,67.71375,24.706111,115,043051.3+244222,ZZ Tau AB,,8.08,0.05,,7.9,0.05,,7.61,0.05,,6.94,0.05,,4.53,0.04,>,0.72,,>,-4.46,,,yes,yes,yes,yes,b,1,ZZ Tau,yso,class II,II,M5,-9.7,1.6,-0.2,,0.029,b,67.7137,24.7061,67.71411140656,24.70620417945,0.0027472,0.0020026,63.47,147869784062378624,67.71414625475,0.1280,24.70611022332,0.0881,7.4566,0.1413,52.7667,22.308,7.123,0.163,-21.140,0.136,262,86.1987,39059.93,1.078,1.219e+03,31,,,16,6.643,0,1.46837e+05,2.17085e+02,12.770275,2.12733e+04,1.77378e+02,14.518953,2.02204e+05,11.483423,1.522,3.035530,,,0,,,137640677141808015,1237660557598261285,,574040692,0.003189,0.009473,0.004396,12.770275,0.003189,1.46837e+05,0.036,2.6156,2.1716,0.2488
0.536985,67.715417,24.696389,116,043051.7+244147,ZZ Tau IRS,,8.11,0.05,,7.38,0.05,,6.73,0.05,,5.78,0.05,,2.01,0.04,,-0.99,0.22,,-3.61,0.22,yes,yes,yes,yes,yes,b,1,ZZ Tau IRS,yso,class II,flat,M4.5,,6.9,-0.9,,0.76,,67.7154,24.6964,67.71550362018,24.69651571287,0.0106956,0.0077350,72.47,147869573608324992,67.71555584250,0.5076,24.69644908412,0.3525,9.4606,0.6054,15.6269,18.404,10.675,0.648,-14.991,0.501,218,25.8829,3736.91,3.723,1.703e+02,95,0.9060,0.1188,16,2.490,0,1.51393e+03,2.50233e+01,17.737099,3.06308e+02,2.10165e+01,19.123146,2.95875e+03,16.070124,2.157,3.053022,,,0,,,137630677155356313,1237660557598261621,,574040693,0.018156,0.074547,0.046220,17.711508,0.017743,1.55004e+03,0.668,10.4616,8.0487,0.1861
1.502093,67.737917,25.944167,117,043057.1+255639,KPNO-7,,12.62,0.05,,12.28,0.05,,11.99,0.06,,11.25,0.06,,8.62,0.12,>,1.23,,,,,,yes,no,no,yes,,1,[BLH2002] KPNO-Tau 7,not yso,class II,II,M8.25,,0.3,-2.3,,0.13,,67.7379,25.9442,67.73834907736,25.94431911235,0.0060827,0.0044490,85.88,151102790629500288,67.73837575962,0.2958,25.94421998426,0.1798,7.8225,0.3201,24.4339,22.948,5.398,0.375,-22.304,0.277,280,2.2189,458.28,1.314,5.483e+00,95,1.0131,0.0637,16,1.095,0,4.58240e+02,1.22626e+00,19.034634,4.03215e+01,7.32915e+00,21.324701,8.13978e+02,17.471363,1.864,3.853338,,,0,,,139130677383433611,1237660559208874784,,580043519,0.004004,0.197372,0.020531,19.009043,0.003955,4.69169e+02,0.263,6.0754,4.4590,0.0455
1.057280,67.81,27.171389,118,043114.4+271017,JH56,,8.72,0.05,,8.75,0.05,,8.66,0.05,,8.6,0.05,,6.76,0.02,>,0.75,,,,,,yes,yes,no,no,,1,JH56,yso,star,III,M0.5,,0.0,-0.3,,0.0025,,67.81,27.1714,67.81016242802,27.17164467956,0.0002969,0.0002095,64.30,151793082068521856,67.81020838977,0.0133,27.17152221786,0.0089,7.8734,0.0147,535.8159,29.049,9.200,0.017,-27.554,0.014,291,0.9763,525.68,0.069,6.512e+00,31,,,16,1.040,0,2.98735e+05,6.56998e+02,11.999153,9.26502e+04,7.93433e+02,12.921426,3.03592e+05,11.042172,1.326,1.879254,13.96,4.35,11,4000.0,3.0,140600678102046447,,,586044578,0.003646,0.009708,0.007211,11.999153,0.003646,2.98735e+05,0.008,0.2826,0.2285,0.2681
1.304813,67.829167,23.584444,119,043119.0+233504,J04311907+2335047,,11.66,0.05,,11.53,0.05,,11.56,0.06,,11.46,0.06,>,10.59,,>,0.86,,,,,,,,no,no,,1,2MASS J04311907+2335047,,star,III,M7.75,,1.2,-1.8,<,0.0032,,67.8292,23.5844,67.82948104298,23.58466430264,0.0056495,0.0040803,89.59,146050057959093632,67.82951824473,0.2589,23.58459283612,0.1628,5.9892,0.2956,20.2598,17.816,7.671,0.350,-16.080,0.255,268,7.6579,704.63,1.616,1.554e+01,95,1.0840,0.0568,16,1.351,0,8.35352e+02,2.67046e+00,18.382694,4.99015e+01,7.50815e+00,21.093258,1.63338e+03,16.715174,2.015,4.378084,,,0,,,136300678295062092,1237664090217841171,,568039491,0.004432,0.163383,0.012091,18.357103,0.004369,8.55275e+02,0.342,5.6494,4.0804,0.0048
0.733907,67.849167,24.181111,120,043123.8+241052,V927 Tau AB,,8.52,0.05,,8.47,0.05,,8.38,0.05,,8.38,0.05,,8.19,0.09,>,0.91,,,,,,no,no,no,no,,1,V927 Tau,yso,star,III,M5.5,,0.4,-0.4,<,5.5E-5,,67.8492,24.1811,67.84927098471,24.18129144840,0.0084363,0.0031256,106.53,146294836735587712,67.84927098471,8.1365,24.18129144840,3.8391,,,,,,,,,215,1681.3150,36274428.00,36.392,7.736e+05,3,,,12,,0,8.50139e+04,1.64548e+03,13.363643,1.50351e+04,5.54904e+01,14.895774,1.63029e+05,11.717235,2.095,3.178539,,,0,,,137010678492238139,1237660557061455875,,,0.021195,0.004883,0.004517,13.363643,0.021195,8.50139e+04,0.587,8.1365,3.8391,-0.5361
